HGNC symbol,Gene stable ID
,ENSG00000259819
,ENSG00000286582
RNF187,ENSG00000285426
HMG20A,ENSG00000140382
,ENSG00000257976
MTND5P35,ENSG00000258923
,ENSG00000286150
,ENSG00000250006
MMP2,ENSG00000087245
PPBPP1,ENSG00000250550
,ENSG00000248237
,ENSG00000260810
CHORDC2P,ENSG00000259050
PPP2R2C,ENSG00000074211
,ENSG00000259039
DHRS12,ENSG00000102796
,ENSG00000271712
UBL5P1,ENSG00000248418
,ENSG00000280438
,ENSG00000287437
,ENSG00000254170
,ENSG00000259053
,ENSG00000250164
RPL23AP10,ENSG00000240051
FAM151B,ENSG00000152380
RNA5S1,ENSG00000285166
ATG2B,ENSG00000066739
RNA5S2,ENSG00000285285
RNA5S3,ENSG00000285168
RNA5S16,ENSG00000284853
RNA5S17,ENSG00000285158
RNA5SP18,ENSG00000284877
DUSP5P1,ENSG00000285311
,ENSG00000285183
FTH1P2,ENSG00000285319
RHOU,ENSG00000284984
MYCLP2,ENSG00000228004
TATDN2P1,ENSG00000198414
,ENSG00000226854
,ENSG00000270456
,ENSG00000224054
,ENSG00000270583
ATG4A,ENSG00000101844
FABP5P2,ENSG00000236044
,ENSG00000285764
,ENSG00000197991
LINC02339,ENSG00000279797
RAC1P8,ENSG00000234033
,ENSG00000270856
LINC01074,ENSG00000227611
RPL7AP70,ENSG00000235776
LINC00459,ENSG00000229307
RPL32P28,ENSG00000232105
,ENSG00000276586
RTN4R,ENSG00000040608
SQSTM1P1,ENSG00000271465
,ENSG00000273550
BTNL10P,ENSG00000285153
,ENSG00000287996
,ENSG00000293409
RNU6-81P,ENSG00000202478
,ENSG00000287128
LINC00355,ENSG00000227674
,ENSG00000219702
,ENSG00000220030
NFYAP1,ENSG00000237849
,ENSG00000275046
LGMNP1,ENSG00000214269
,ENSG00000279076
STARP1,ENSG00000214266
MTREX,ENSG00000039123
HNRNPA3P5,ENSG00000236565
LAP3P1,ENSG00000220091
MIR548X2,ENSG00000263581
MIR4704,ENSG00000263561
TRIM60P19,ENSG00000235737
,ENSG00000237378
PKHD1,ENSG00000170927
MIR1286,ENSG00000221039
PRODHLP,ENSG00000161132
LINC00561,ENSG00000261206
TPTE2,ENSG00000132958
DGCR6L,ENSG00000128185
C18orf32,ENSG00000177576
EIF4A1P7,ENSG00000235472
,ENSG00000273964
SLC46A3,ENSG00000139508
,ENSG00000273343
APCDD1,ENSG00000154856
,ENSG00000260892
CYP1A2,ENSG00000140505
TXNRD2,ENSG00000184470
RNU6-53P,ENSG00000202237
CYP51A1P2,ENSG00000233588
,ENSG00000277227
POM121L13P,ENSG00000236339
POMP,ENSG00000132963
IGHVIII-16-1,ENSG00000283948
,ENSG00000253170
IGHV3-23,ENSG00000211949
HMGA1P2,ENSG00000248641
,ENSG00000251424
RNA5SP477,ENSG00000199509
NAPG,ENSG00000134265
RPS15AP1,ENSG00000214535
,ENSG00000270480
ZNF877P,ENSG00000226875
RNU6-192P,ENSG00000212555
UGT2B7,ENSG00000171234
OVOL2,ENSG00000125850
RPS6KA5,ENSG00000100784
IGSF5,ENSG00000183067
SLC27A2,ENSG00000140284
TNFSF11,ENSG00000120659
CYP4F10P,ENSG00000267241
SNORD17,ENSG00000212232
,ENSG00000274790
MGME1,ENSG00000125871
,ENSG00000280019
SNRPCP19,ENSG00000234999
RPS26P30,ENSG00000234839
,ENSG00000279709
RAMP3,ENSG00000122679
,ENSG00000276902
SYDE1,ENSG00000105137
,ENSG00000279788
,ENSG00000279728
B3GALT5,ENSG00000183778
PTMAP3,ENSG00000218902
RPL15P1,ENSG00000227343
LINC02619,ENSG00000249382
RNU7-137P,ENSG00000252597
,ENSG00000235859
,ENSG00000207282
GGCTP2,ENSG00000232943
RN7SL14P,ENSG00000266720
RNU2-56P,ENSG00000252635
,ENSG00000272425
RN7SKP74,ENSG00000199719
,ENSG00000274343
PET117,ENSG00000232838
,ENSG00000272638
CDCA7L,ENSG00000164649
,ENSG00000248926
,ENSG00000253383
MIR564,ENSG00000284275
,ENSG00000251529
HSPE1P16,ENSG00000237140
TMEM42,ENSG00000280516
,ENSG00000253836
MTND5P4,ENSG00000251212
,ENSG00000261357
LAMP5,ENSG00000125869
,ENSG00000279030
MTCO3P39,ENSG00000268736
,ENSG00000258677
,ENSG00000248725
,ENSG00000261590
,ENSG00000260255
,ENSG00000254020
,ENSG00000260744
RPL31P40,ENSG00000253964
SLC9B2,ENSG00000164038
,ENSG00000261178
,ENSG00000254392
MCM3AP,ENSG00000160294
TPP2,ENSG00000134900
CCL17,ENSG00000102970
REXO1L8P,ENSG00000270971
HNRNPA1P4,ENSG00000206228
SLC2A13P1,ENSG00000254954
,ENSG00000254070
ACTBP6,ENSG00000203413
GEM,ENSG00000164949
PSMC1P8,ENSG00000256896
TGM4,ENSG00000281886
,ENSG00000255983
,ENSG00000287179
HAPLN1,ENSG00000145681
TEKTL1,ENSG00000160994
PARP11,ENSG00000111224
,ENSG00000259940
,ENSG00000260012
,ENSG00000260600
,ENSG00000261234
LEUTX,ENSG00000280774
,ENSG00000279490
,ENSG00000260430
,ENSG00000225118
,ENSG00000279910
CRAMP1,ENSG00000007545
HHEX,ENSG00000152804
,ENSG00000281677
DYRK1B,ENSG00000281320
OR7C2,ENSG00000127529
,ENSG00000267135
CYP4F12,ENSG00000186204
,ENSG00000232738
PSMF1,ENSG00000125818
,ENSG00000265728
ALG11,ENSG00000253710
,ENSG00000264503
MIX23P1,ENSG00000264311
,ENSG00000266470
NDUFAF4P1,ENSG00000259467
PMM2P1,ENSG00000265038
IREB2,ENSG00000136381
,ENSG00000260779
,ENSG00000212989
,ENSG00000264843
,ENSG00000227679
,ENSG00000288218
MMP16,ENSG00000156103
CCSER2,ENSG00000107771
MIR6788,ENSG00000274838
,ENSG00000263952
,ENSG00000263682
SOCS6,ENSG00000170677
,ENSG00000271752
,ENSG00000287597
,ENSG00000250124
,ENSG00000285323
NUP58,ENSG00000139496
RPL21P128,ENSG00000244527
RNU6-120P,ENSG00000251886
VCAN,ENSG00000038427
EXOGP1,ENSG00000263748
,ENSG00000265948
AWAT2,ENSG00000147160
,ENSG00000221139
SNRPD1,ENSG00000167088
ABHD3,ENSG00000158201
PSMD10,ENSG00000101843
,ENSG00000275764
RPL39P18,ENSG00000229468
CRACR2A,ENSG00000130038
,ENSG00000235158
KRT8P18,ENSG00000228767
IGHVIII-22-2,ENSG00000254045
,ENSG00000258446
IGHV4-34,ENSG00000211956
ACTG1P3,ENSG00000215388
RPL36AP17,ENSG00000226489
,ENSG00000274269
SNPH,ENSG00000101298
AK7,ENSG00000140057
,ENSG00000230172
SAP18P3,ENSG00000230697
,ENSG00000280701
PP2D1,ENSG00000183977
ZNF852,ENSG00000281626
TPM3P3,ENSG00000254195
CCL22,ENSG00000102962
,ENSG00000253391
MTND5P13,ENSG00000250169
PSKH2,ENSG00000147613
LINC01217,ENSG00000251219
,ENSG00000286490
,ENSG00000248447
ATP5F1EP1,ENSG00000250922
,ENSG00000244081
BRINP1,ENSG00000078725
PARM1,ENSG00000169116
RBMS3-AS1,ENSG00000235593
CAPNS2,ENSG00000256812
HINT2P1,ENSG00000230398
,ENSG00000260068
NPAP1L,ENSG00000278499
,ENSG00000274508
RPS27P27,ENSG00000244043
CMTM6,ENSG00000091317
,ENSG00000260345
LINC02141,ENSG00000261807
PRDM14,ENSG00000147596
DYNC1LI2,ENSG00000135720
,ENSG00000268803
,ENSG00000264188
TACR3,ENSG00000169836
MIR320C1,ENSG00000221493
,ENSG00000252677
N4BP2L2,ENSG00000244754
,ENSG00000267766
PSMC1P2,ENSG00000213781
,ENSG00000235574
,ENSG00000283125
KDSR,ENSG00000119537
ABCA13,ENSG00000179869
FANCD2P2,ENSG00000230342
TUSC2P2,ENSG00000285445
IGHV1-12,ENSG00000254174
,ENSG00000271457
GOLGA5,ENSG00000066455
,ENSG00000254538
,ENSG00000277479
LRCH2,ENSG00000130224
FABP5,ENSG00000164687
REEP3,ENSG00000165476
RPS15AP20,ENSG00000214641
,ENSG00000256482
LGSN,ENSG00000146166
SDCBP2,ENSG00000125775
,ENSG00000287641
SYN2,ENSG00000157152
DERA,ENSG00000023697
,ENSG00000196472
OR7A11P,ENSG00000198367
,ENSG00000250740
PABPC1P7,ENSG00000250651
,ENSG00000248831
,ENSG00000286664
ILVBL,ENSG00000105135
ITGA9,ENSG00000291488
BANK1,ENSG00000153064
RPL21P135,ENSG00000291489
NDUFAF4P3,ENSG00000291491
RNU7-73P,ENSG00000291493
,ENSG00000291494
,ENSG00000291495
ITGA9-AS1,ENSG00000291496
PLPPR1,ENSG00000148123
ARHGAP19-SLIT1,ENSG00000269891
NPM1P43,ENSG00000259440
,ENSG00000287741
HCN4,ENSG00000138622
WTAPP2,ENSG00000232702
OR4F1P,ENSG00000220212
SDHAF4,ENSG00000154079
,ENSG00000231132
SDHCP2,ENSG00000214549
TLL2,ENSG00000095587
MIR6719,ENSG00000281403
FBL,ENSG00000280548
,ENSG00000270077
,ENSG00000288005
RPS15AP25,ENSG00000236191
HAUS1P3,ENSG00000253226
,ENSG00000254014
,ENSG00000219604
RPS16P5,ENSG00000217527
,ENSG00000274867
PDP1,ENSG00000164951
,ENSG00000275550
,ENSG00000279790
CYB5R4,ENSG00000065615
,ENSG00000259221
RPS15AP27,ENSG00000236783
TUBAP6,ENSG00000274374
FUNDC1,ENSG00000069509
NCBP1,ENSG00000136937
EDC3,ENSG00000179151
TMEM260,ENSG00000070269
JCHAINP1,ENSG00000253655
YBEY,ENSG00000182362
TRPA1,ENSG00000104321
CCNB3,ENSG00000147082
ME1,ENSG00000065833
SVIP,ENSG00000198168
,ENSG00000274322
VPS4B,ENSG00000119541
,ENSG00000280162
,ENSG00000229728
MIR6869,ENSG00000284436
SIRPB2,ENSG00000196209
BCL2L14,ENSG00000121380
ABCD1P2,ENSG00000215151
,ENSG00000272748
NRBF2,ENSG00000148572
C1QTNF9,ENSG00000240654
DNAJC24,ENSG00000170946
,ENSG00000260695
ACTRT1P1,ENSG00000235239
,ENSG00000270678
UTP4,ENSG00000141076
POU3F4,ENSG00000196767
NPM1P26,ENSG00000235677
CYP2C19,ENSG00000165841
LRRC63,ENSG00000173988
,ENSG00000228780
EIF3JP1,ENSG00000228041
,ENSG00000242324
RNU6-917P,ENSG00000252103
SIRPD,ENSG00000125900
,ENSG00000284618
SNX3P1X,ENSG00000230543
PRR13P5,ENSG00000280932
FAM236C,ENSG00000283594
PSMC4,ENSG00000281221
P2RY10,ENSG00000078589
PRIM2,ENSG00000146143
,ENSG00000285566
PCDH20,ENSG00000280165
C21orf58,ENSG00000160298
SAP18,ENSG00000150459
TVP23BP3,ENSG00000271523
,ENSG00000228438
,ENSG00000276385
,ENSG00000275222
TPT1P13,ENSG00000213498
SNX21,ENSG00000124104
KRT8P17,ENSG00000235124
,ENSG00000230973
KRBOX4,ENSG00000147121
LINC02628,ENSG00000226412
OR10AF1P,ENSG00000255416
MKNK2P1,ENSG00000233533
EIF4A1P8,ENSG00000213484
CYP4F8,ENSG00000186526
CYP26C1,ENSG00000187553
OR5D14,ENSG00000186113
CYCSP12,ENSG00000224263
IBTK,ENSG00000283068
OR4A21P,ENSG00000181943
,ENSG00000253675
,ENSG00000254487
GRIP2,ENSG00000144596
OR4A1P,ENSG00000254408
,ENSG00000254828
CDH17,ENSG00000079112
,ENSG00000240881
OR4A7P,ENSG00000255349
OR4A6P,ENSG00000255078
,ENSG00000233832
OR4A18P,ENSG00000254637
PIK3AP1,ENSG00000155629
,ENSG00000255001
,ENSG00000254800
CTDSPL2-DT,ENSG00000259595
,ENSG00000197254
,ENSG00000226268
LINC02707,ENSG00000255427
MAP2K5,ENSG00000137764
OR5D13,ENSG00000279761
,ENSG00000264431
,ENSG00000255543
,ENSG00000263435
,ENSG00000267430
TLK2P1,ENSG00000226049
OR9Q1,ENSG00000186509
CAPSL,ENSG00000152611
,ENSG00000264643
SERPINB5,ENSG00000206075
,ENSG00000283381
,ENSG00000228373
SPATA31A6,ENSG00000185775
,ENSG00000264174
OR4C16,ENSG00000279514
OR5B10P,ENSG00000255096
,ENSG00000255499
OR4R3P,ENSG00000254624
,ENSG00000219928
OR5D17P,ENSG00000181837
GCNT1,ENSG00000187210
KRT18P14,ENSG00000186082
,ENSG00000255214
,ENSG00000255283
TRIM44,ENSG00000166326
PCED1B,ENSG00000179715
,ENSG00000212293
EFNB1,ENSG00000090776
IRX1P1,ENSG00000231417
ANKRD20A10P,ENSG00000226695
ATP12A,ENSG00000075673
ACACA,ENSG00000278540
,ENSG00000225337
DAPK1-IT1,ENSG00000236709
,ENSG00000232905
,ENSG00000197550
RPS27AP15,ENSG00000229753
TLE1,ENSG00000196781
IGHVII-30-1,ENSG00000253491
IGHVII-15-1,ENSG00000253458
,ENSG00000259789
,ENSG00000277051
IGHGP,ENSG00000253755
B4GALNT3,ENSG00000139044
ZSWIM3,ENSG00000132801
IGHV3-38,ENSG00000211958
IGHV3-22,ENSG00000253957
,ENSG00000258379
MDH1P1,ENSG00000227427
CDCA4,ENSG00000170779
,ENSG00000255500
MTCYBP31,ENSG00000226579
,ENSG00000270493
,ENSG00000271984
ZNF546,ENSG00000281526
,ENSG00000269989
PPP1R2C,ENSG00000102055
ATP5MC1P6,ENSG00000214318
PLTP,ENSG00000100979
OSBP,ENSG00000110048
BCL2,ENSG00000171791
CYLC1,ENSG00000183035
,ENSG00000267533
,ENSG00000267722
,ENSG00000279127
,ENSG00000270521
,ENSG00000267478
IGHV3-37,ENSG00000253359
,ENSG00000280338
POU3F2,ENSG00000184486
IGHV4-28,ENSG00000211952
ANKRD62,ENSG00000181626
,ENSG00000249114
PPIAP78,ENSG00000234838
KRT18P56,ENSG00000249668
IGHV7-34-1,ENSG00000253325
IGHVIII-11-1,ENSG00000254215
IGHV3-21,ENSG00000211947
VEZTP1,ENSG00000224072
RIPPLY1,ENSG00000147223
CCNB3P1,ENSG00000249616
,ENSG00000227215
,ENSG00000248891
,ENSG00000218713
,ENSG00000181705
,ENSG00000276064
,ENSG00000248285
OR7A3P,ENSG00000269787
,ENSG00000231762
IGHVII-26-2,ENSG00000253482
GZMK,ENSG00000113088
,ENSG00000220918
IGHV3-64D,ENSG00000282639
ZNF627,ENSG00000198551
NDUFA5P9,ENSG00000220831
,ENSG00000271967
,ENSG00000219757
IGHVII-30-21,ENSG00000283607
,ENSG00000232120
IGHV1-17,ENSG00000254046
RNY1P7,ENSG00000207474
NPM1P38,ENSG00000219257
PEBP1P1,ENSG00000259059
RPL26P34,ENSG00000225404
RNF17,ENSG00000132972
IGHV3-35,ENSG00000211957
IGHV3-15,ENSG00000211943
POLE4P1,ENSG00000226955
CDC42P7,ENSG00000237982
PRDM1,ENSG00000057657
ELK2AP,ENSG00000213140
RFC3P1,ENSG00000236158
IGHV7-27,ENSG00000254326
IGHV3-36,ENSG00000253240
IGHV3-25,ENSG00000253441
KAT2B,ENSG00000114166
LGMN,ENSG00000100600
ARSB,ENSG00000113273
,ENSG00000225957
MTND4P31,ENSG00000235382
PGAM4P1,ENSG00000215197
FDPSP5,ENSG00000215035
MTND6P13,ENSG00000234901
,ENSG00000271154
CXorf38,ENSG00000185753
IGBP1P5,ENSG00000250858
DDX3P3,ENSG00000251571
,ENSG00000286147
GPAT3,ENSG00000138678
KAT6B,ENSG00000156650
RNU6-324P,ENSG00000200827
PMM2P2,ENSG00000267116
,ENSG00000268673
,ENSG00000279285
OR7A15P,ENSG00000176923
MIX23P3,ENSG00000267076
PPIAP56,ENSG00000267663
RPL18AP2,ENSG00000225043
CASP14,ENSG00000105141
DIP2A-IT1,ENSG00000223692
CIDEA,ENSG00000176194
RNU6-396P,ENSG00000202239
RPS5P3,ENSG00000215088
GART,ENSG00000159131
OR10W1,ENSG00000172772
OR10AK1P,ENSG00000254807
OR5B17,ENSG00000197786
,ENSG00000286983
,ENSG00000281233
,ENSG00000280288
,ENSG00000255489
ZNF780B,ENSG00000281601
EGLN3P1,ENSG00000256134
OR4A5,ENSG00000221840
,ENSG00000271418
,ENSG00000275286
,ENSG00000270718
STRAP,ENSG00000023734
RPL36P18,ENSG00000235656
EEF1A1P29,ENSG00000215093
,ENSG00000254926
,ENSG00000235196
NAV2-AS1,ENSG00000254894
TMEM230P1,ENSG00000225728
RPL12P31,ENSG00000241228
TMEM184CP1,ENSG00000230706
PRR5L,ENSG00000135362
RPL7AP72,ENSG00000235735
OR10B1P,ENSG00000267961
,ENSG00000260585
NLRP7P1,ENSG00000228450
IMPDH1P4,ENSG00000237206
DCAF8L1,ENSG00000226372
RFXANK,ENSG00000064490
RPL22P22,ENSG00000213653
,ENSG00000277673
RPL31P63,ENSG00000236735
SPIN4,ENSG00000186767
,ENSG00000280395
PANX2,ENSG00000073150
PDZD2,ENSG00000133401
RRM2P3,ENSG00000214018
PCNAP3,ENSG00000214009
RPL7P55,ENSG00000228301
MTCO1P53,ENSG00000230916
PRPF4BP1,ENSG00000224217
DCAF12L2,ENSG00000198354
,ENSG00000236042
COX6CP12,ENSG00000234463
,ENSG00000260668
,ENSG00000270736
OTUD6A,ENSG00000189401
,ENSG00000272518
LPCAT2,ENSG00000087253
,ENSG00000253468
,ENSG00000275386
UBE2V1P16,ENSG00000237891
,ENSG00000254189
REXO1L4P,ENSG00000270416
THOC2,ENSG00000125676
MTDH,ENSG00000147649
,ENSG00000281009
,ENSG00000280302
RNU6-170P,ENSG00000199702
MLECP1,ENSG00000277899
SETBP1-DT,ENSG00000267414
ZNF780A,ENSG00000280568
,ENSG00000280365
MIR4319,ENSG00000265957
,ENSG00000279319
PCIF1,ENSG00000100982
,ENSG00000267286
,ENSG00000287981
C18orf15,ENSG00000279020
CMC1,ENSG00000187118
HNRNPA1P56,ENSG00000248640
,ENSG00000286926
,ENSG00000279275
MIR5190,ENSG00000266146
MIR4526,ENSG00000263527
,ENSG00000250735
FAM210A,ENSG00000177150
TRABD,ENSG00000170638
,ENSG00000249392
MYO5BP3,ENSG00000228656
THAP6,ENSG00000174796
CDRT15P5,ENSG00000239792
CCSER2P1,ENSG00000235901
GAS1,ENSG00000180447
,ENSG00000231741
KRT18P36,ENSG00000226246
FGD3,ENSG00000127084
PSMA2P2,ENSG00000251234
,ENSG00000273014
HSPA8P18,ENSG00000232953
ARHGEF7,ENSG00000102606
PSMC2P2,ENSG00000253137
ZNF335,ENSG00000198026
CREB5,ENSG00000146592
POP1,ENSG00000104356
RPL7AP74,ENSG00000255991
,ENSG00000287140
CTRB2,ENSG00000168928
,ENSG00000255836
,ENSG00000275716
,ENSG00000279962
RN7SL362P,ENSG00000242707
XYLB,ENSG00000093217
RNMT,ENSG00000101654
RUNX2-AS1,ENSG00000261080
SPRYD3,ENSG00000167778
PAQR8,ENSG00000170915
COMMD9,ENSG00000110442
LINC01216,ENSG00000250223
CISD2,ENSG00000145354
,ENSG00000271042
GLYATL3,ENSG00000203972
,ENSG00000280092
FA2H,ENSG00000103089
CD109,ENSG00000156535
,ENSG00000280797
,ENSG00000287540
FCGBP,ENSG00000281123
MTND5P5,ENSG00000251149
NT5ELP,ENSG00000236068
H2AZ1,ENSG00000164032
,ENSG00000251585
,ENSG00000244630
ZSWIM6,ENSG00000130449
FTLP1,ENSG00000235525
MMP9,ENSG00000100985
,ENSG00000261278
PLA2G10GP,ENSG00000277770
,ENSG00000213318
,ENSG00000285538
,ENSG00000261144
,ENSG00000261774
,ENSG00000285283
,ENSG00000271009
,ENSG00000260922
,ENSG00000285895
ZFP91,ENSG00000186660
,ENSG00000257700
SLC12A5-AS1,ENSG00000204044
VAT1L,ENSG00000171724
,ENSG00000255871
,ENSG00000257292
FKBP1A,ENSG00000088832
,ENSG00000285732
,ENSG00000271455
RPL5P15,ENSG00000240412
,ENSG00000286671
TMEM117,ENSG00000139173
ITGA2,ENSG00000164171
,ENSG00000248583
,ENSG00000217631
MRPL1,ENSG00000169288
,ENSG00000219453
MAPK12,ENSG00000188130
KIF6,ENSG00000164627
STAU2-AS1,ENSG00000253302
ERICH5,ENSG00000177459
MRPS15P1,ENSG00000259186
,ENSG00000283272
CNOT6LP1,ENSG00000230183
,ENSG00000283276
TRIM60P15,ENSG00000250857
,ENSG00000203392
,ENSG00000274116
HNRNPA3P11,ENSG00000260689
IRF5P1,ENSG00000251347
MAF,ENSG00000178573
,ENSG00000274515
,ENSG00000253283
,ENSG00000259771
HSP90AB4P,ENSG00000282100
RPS23P1,ENSG00000243504
PAK6-AS1,ENSG00000176753
MRPS28,ENSG00000147586
,ENSG00000287543
OR4A8,ENSG00000225997
,ENSG00000255333
CIR1P3,ENSG00000216708
,ENSG00000271369
GLYAT,ENSG00000149124
PSMA4,ENSG00000041357
TANGO6,ENSG00000103047
CCNK,ENSG00000090061
TCEAL9P1,ENSG00000225116
SLC4A11,ENSG00000088836
,ENSG00000271185
,ENSG00000288525
EEF1A1P27,ENSG00000179460
HECW1,ENSG00000002746
DCAF4L2,ENSG00000176566
PNPLA10P,ENSG00000230538
SPRYD7P1,ENSG00000234404
SLCO5A1,ENSG00000137571
GEMIN8P3,ENSG00000223772
,ENSG00000225949
SPMIP11,ENSG00000257987
ITM2A,ENSG00000078596
,ENSG00000257616
SLC2A13,ENSG00000151229
TBCK,ENSG00000145348
,ENSG00000255309
,ENSG00000255368
MMADHCP2,ENSG00000254708
EEF1A1P47,ENSG00000255450
TRIM48,ENSG00000150244
,ENSG00000238010
INVS,ENSG00000119509
,ENSG00000141979
,ENSG00000266049
,ENSG00000259873
,ENSG00000272330
,ENSG00000207034
EMILIN2,ENSG00000132205
CNTNAP4,ENSG00000152910
FRG2,ENSG00000285063
,ENSG00000267629
FRG1,ENSG00000283153
CCDC179,ENSG00000255359
,ENSG00000266579
,ENSG00000268790
,ENSG00000272625
,ENSG00000254669
,ENSG00000265907
,ENSG00000271367
FILIP1,ENSG00000118407
SLC17A6-DT,ENSG00000254768
SNRPCP4,ENSG00000264186
CAPZA1P1,ENSG00000230956
,ENSG00000277447
,ENSG00000271350
,ENSG00000252258
OR5W1P,ENSG00000227806
RNU7-25P,ENSG00000252353
RPS7P13,ENSG00000235425
,ENSG00000265399
CBLL1P1,ENSG00000233433
OR10Q2P,ENSG00000272900
LUZP4,ENSG00000102021
REDIC1,ENSG00000180116
OR5I1,ENSG00000167825
MYL12A,ENSG00000101608
OR5W2,ENSG00000187612
ASRGL1,ENSG00000162174
CLBA1,ENSG00000140104
SPANXB1,ENSG00000227234
GPR63,ENSG00000112218
,ENSG00000268087
BABAM1,ENSG00000105393
HSPA8P1,ENSG00000234176
RPL35P3,ENSG00000219902
,ENSG00000271021
PRDX2P4,ENSG00000213177
RPL26P36,ENSG00000225912
,ENSG00000216523
,ENSG00000270619
,ENSG00000274901
CYP39A1,ENSG00000146233
,ENSG00000280142
MAGEC2,ENSG00000046774
,ENSG00000245482
ALG10B,ENSG00000175548
MLLT10P2,ENSG00000283508
,ENSG00000283127
,ENSG00000270131
RPL6P23,ENSG00000249510
TUBB7P,ENSG00000283593
,ENSG00000253416
VKORC1P1,ENSG00000233243
SUMO2P21,ENSG00000228532
,ENSG00000248978
DUTP4,ENSG00000229829
SLITRK4,ENSG00000179542
RNA5SP174,ENSG00000283700
ZNF706,ENSG00000120963
RNA5SP175,ENSG00000283581
DUX4L9,ENSG00000283181
RARRES2P4,ENSG00000283449
,ENSG00000284383
,ENSG00000284496
,ENSG00000284262
,ENSG00000283767
,ENSG00000284210
,ENSG00000283884
,ENSG00000283955
NAP1L2,ENSG00000186462
,ENSG00000284025
,ENSG00000283878
,ENSG00000284181
,ENSG00000283820
RPL23AP84,ENSG00000283660
,ENSG00000271502
FERP1,ENSG00000232149
,ENSG00000292263
,ENSG00000214748
DUX4L8,ENSG00000283363
PHF5AP4,ENSG00000270431
DUX4,ENSG00000283949
,ENSG00000280275
HTATSF1,ENSG00000102241
,ENSG00000256986
,ENSG00000284682
SETD3,ENSG00000183576
AK6P2,ENSG00000257173
,ENSG00000273853
,ENSG00000255628
CLUHP8,ENSG00000258278
EIF4A2P3,ENSG00000254589
,ENSG00000279266
,ENSG00000231559
NTF3,ENSG00000185652
SUMO2P8,ENSG00000228976
,ENSG00000286672
ELP4,ENSG00000109911
HMGB1P20,ENSG00000219163
,ENSG00000224583
CNTN6,ENSG00000134115
,ENSG00000281613
MYL12B,ENSG00000118680
,ENSG00000278842
MRPS36P5,ENSG00000257927
,ENSG00000257645
IBTK,ENSG00000005700
,ENSG00000257228
,ENSG00000275223
,ENSG00000257947
DUX4L27,ENSG00000258794
NECAB3,ENSG00000125967
OR11Q1P,ENSG00000237650
,ENSG00000270273
TUBB8P4,ENSG00000250788
BTG3P1,ENSG00000235334
,ENSG00000256625
CYCSP44,ENSG00000233548
H2BP8,ENSG00000235976
MAPK11,ENSG00000185386
,ENSG00000228160
KRT126P,ENSG00000257402
TFDP3,ENSG00000183434
,ENSG00000237713
SNURFL,ENSG00000173954
,ENSG00000279104
,ENSG00000259937
,ENSG00000276205
ZPBP,ENSG00000042813
KRT76,ENSG00000185069
MTND4LP1,ENSG00000231501
OR5BH1P,ENSG00000242610
ZYG11AP1,ENSG00000232242
YAP1P2,ENSG00000236080
,ENSG00000236205
,ENSG00000265670
IGBP1,ENSG00000089289
RNU6-857P,ENSG00000251702
SMC2,ENSG00000136824
YWHAZ,ENSG00000164924
DSC3,ENSG00000134762
RNU6-130P,ENSG00000282867
,ENSG00000282877
,ENSG00000287304
TPBG,ENSG00000283085
BTF3P6,ENSG00000233956
MIR6501,ENSG00000284448
DONSON,ENSG00000159147
MTND2P17,ENSG00000258239
,ENSG00000258184
RPS3P6,ENSG00000213363
,ENSG00000257298
GAPDHP44,ENSG00000213352
NF1P12,ENSG00000258360
LINC02461,ENSG00000258331
,ENSG00000257880
CPNE8,ENSG00000139117
SPANXN3,ENSG00000189252
,ENSG00000278646
CT47A12,ENSG00000226685
KRT18P44,ENSG00000218728
,ENSG00000271175
LINC00850,ENSG00000280752
,ENSG00000271041
HAX1P1,ENSG00000233467
CNOT7P1,ENSG00000233229
OR7L1P,ENSG00000232787
TUBB4AP1,ENSG00000228466
ORC1P1,ENSG00000224589
,ENSG00000275508
,ENSG00000227303
,ENSG00000260393
WDR44,ENSG00000131725
,ENSG00000278926
COQ9,ENSG00000088682
DSC1,ENSG00000134765
,ENSG00000232627
,ENSG00000227015
RRBP1P1,ENSG00000223970
NPSR1,ENSG00000187258
IGHV1-14,ENSG00000253709
,ENSG00000258437
IGHV3-20,ENSG00000211946
IGHV3-33-2,ENSG00000253440
GLRXP2,ENSG00000258544
AHNAK2,ENSG00000185567
IGHVIII-25-1,ENSG00000253367
IGHV1-24,ENSG00000211950
IGHV3-33,ENSG00000211955
TTC7B,ENSG00000165914
DSG1,ENSG00000134760
C22orf39,ENSG00000242259
LINC02783,ENSG00000281226
,ENSG00000259360
,ENSG00000283081
FKBP1AP2,ENSG00000259691
PADI1,ENSG00000281459
CELA1,ENSG00000139610
,ENSG00000273958
CPLX3,ENSG00000213578
CFAP20,ENSG00000070761
GOLGA6A,ENSG00000159289
TMEM50B,ENSG00000142188
NCAN,ENSG00000130287
EEF1A1P9,ENSG00000249264
MEI1,ENSG00000167077
PAPSS1,ENSG00000138801
,ENSG00000257343
RPL14P1,ENSG00000139239
RNU6-167P,ENSG00000207019
,ENSG00000286402
PSMA8,ENSG00000154611
SMAGP,ENSG00000170545
PRDM16,ENSG00000142611
,ENSG00000283392
NUP210P2,ENSG00000225275
,ENSG00000278862
,ENSG00000261673
CTRB1,ENSG00000168925
RFTN1,ENSG00000131378
RPS27AP9,ENSG00000242706
RPS2P25,ENSG00000241965
,ENSG00000274631
RPL17P22,ENSG00000243592
PWWP3B,ENSG00000157502
NIPBL,ENSG00000164190
